config,member,step,lead_time_hours,check,var_low,var_high,n_violating_points,n_total_points,violating_fraction
gaussian_0.05,1,5,30.0,z700_gt_z850,z700,z850,90,1038240,8.668515950069348e-05
gaussian_0.05,1,5,30.0,z850_gt_z925,z850,z925,195940,1038240,0.18872322391739868
gaussian_0.05,1,5,30.0,z925_gt_z1000,z925,z1000,392248,1038240,0.3778008938203113
gaussian_0.05,1,6,36.0,z50_gt_z100,z50,z100,458905,1038240,0.4420028124518416
gaussian_0.05,1,6,36.0,z100_gt_z150,z100,z150,507144,1038240,0.4884650947757744
gaussian_0.05,1,6,36.0,z150_gt_z200,z150,z200,134979,1038240,0.13000751271382338
gaussian_0.05,1,6,36.0,z200_gt_z250,z200,z250,351691,1038240,0.33873767144398215
gaussian_0.05,1,6,36.0,z250_gt_z300,z250,z300,39628,1038240,0.038168438896594235
gaussian_0.05,1,6,36.0,z300_gt_z400,z300,z400,75964,1038240,0.07316612729234089
gaussian_0.05,1,6,36.0,z400_gt_z500,z400,z500,97167,1038240,0.09358818770226537
gaussian_0.05,1,6,36.0,z500_gt_z600,z500,z600,147969,1038240,0.14251907073509015
gaussian_0.05,1,6,36.0,z600_gt_z700,z600,z700,56621,1038240,0.05453556017876406
gaussian_0.05,1,6,36.0,z700_gt_z850,z700,z850,16,1038240,1.541069502234551e-05
gaussian_0.05,1,6,36.0,z850_gt_z925,z850,z925,153945,1038240,0.1482749653259362
gaussian_0.05,1,6,36.0,z925_gt_z1000,z925,z1000,375212,1038240,0.3613923562952689
gaussian_0.05,1,7,42.0,z50_gt_z100,z50,z100,456767,1038240,0.4399435583294807
gaussian_0.05,1,7,42.0,z100_gt_z150,z100,z150,504554,1038240,0.4859704885190322
gaussian_0.05,1,7,42.0,z150_gt_z200,z150,z200,124422,1038240,0.11983934350439204
gaussian_0.05,1,7,42.0,z200_gt_z250,z200,z250,240856,1038240,0.2319848975188781
gaussian_0.05,1,7,42.0,z250_gt_z300,z250,z300,29923,1038240,0.028820889197102788
gaussian_0.05,1,7,42.0,z300_gt_z400,z300,z400,64139,1038240,0.061776660502388656
gaussian_0.05,1,7,42.0,z400_gt_z500,z400,z500,70001,1038240,0.06742275389120049
gaussian_0.05,1,7,42.0,z500_gt_z600,z500,z600,117368,1038240,0.11304515333641547
gaussian_0.05,1,7,42.0,z600_gt_z700,z600,z700,33129,1038240,0.03190880721220527
gaussian_0.05,1,7,42.0,z700_gt_z850,z700,z850,89,1038240,8.57219910617969e-05
gaussian_0.05,1,7,42.0,z850_gt_z925,z850,z925,119504,1038240,0.1151024811218986
gaussian_0.05,1,7,42.0,z925_gt_z1000,z925,z1000,349259,1038240,0.3363952458005856
gaussian_0.05,1,8,48.0,z50_gt_z100,z50,z100,454812,1038240,0.43806056403143784
gaussian_0.05,1,8,48.0,z100_gt_z150,z100,z150,502667,1038240,0.48415298967483433
gaussian_0.05,1,8,48.0,z150_gt_z200,z150,z200,114967,1038240,0.11073258591462475
gaussian_0.05,1,8,48.0,z200_gt_z250,z200,z250,144358,1038240,0.13904106950223455
gaussian_0.05,1,8,48.0,z250_gt_z300,z250,z300,22755,1038240,0.021916897827092
gaussian_0.05,1,8,48.0,z300_gt_z400,z300,z400,54665,1038240,0.05265160271228232
gaussian_0.05,1,8,48.0,z400_gt_z500,z400,z500,50659,1038240,0.04879314994606257
gaussian_0.05,1,8,48.0,z500_gt_z600,z500,z600,93927,1038240,0.09046752196024041
gaussian_0.05,1,8,48.0,z600_gt_z700,z600,z700,19026,1038240,0.018325242718446603
gaussian_0.05,1,8,48.0,z700_gt_z850,z700,z850,394,1038240,0.0003794883649252581
gaussian_0.05,1,8,48.0,z850_gt_z925,z850,z925,92610,1038240,0.0891990291262136
gaussian_0.05,1,8,48.0,z925_gt_z1000,z925,z1000,321634,1038240,0.30978771767606716
gaussian_0.05,1,9,54.0,z50_gt_z100,z50,z100,452721,1038240,0.436046578825705
gaussian_0.05,1,9,54.0,z100_gt_z150,z100,z150,501015,1038240,0.4825618354137772
gaussian_0.05,1,9,54.0,z150_gt_z200,z150,z200,107079,1038240,0.10313511326860841
gaussian_0.05,1,9,54.0,z200_gt_z250,z200,z250,76889,1038240,0.07405705809832024
gaussian_0.05,1,9,54.0,z250_gt_z300,z250,z300,17188,1038240,0.016554939127754662
gaussian_0.05,1,9,54.0,z300_gt_z400,z300,z400,46527,1038240,0.04481333795654184
gaussian_0.05,1,9,54.0,z400_gt_z500,z400,z500,36806,1038240,0.03545037756202805
gaussian_0.05,1,9,54.0,z500_gt_z600,z500,z600,76357,1038240,0.07354465248882724
gaussian_0.05,1,9,54.0,z600_gt_z700,z600,z700,10947,1038240,0.010543804900601018
gaussian_0.05,1,9,54.0,z700_gt_z850,z700,z850,841,1038240,0.0008100246571120358
gaussian_0.05,1,9,54.0,z850_gt_z925,z850,z925,71483,1038240,0.06885016951764525
gaussian_0.05,1,9,54.0,z925_gt_z1000,z925,z1000,295226,1038240,0.2843523655416859
gaussian_0.05,1,10,60.0,z50_gt_z100,z50,z100,450846,1038240,0.4342406380027739
gaussian_0.05,1,10,60.0,z100_gt_z150,z100,z150,499804,1038240,0.4813954384342734
gaussian_0.05,1,10,60.0,z150_gt_z200,z150,z200,100481,1038240,0.09678012790876868
gaussian_0.05,1,10,60.0,z200_gt_z250,z200,z250,37144,1038240,0.035775928494375095
gaussian_0.05,1,10,60.0,z250_gt_z300,z250,z300,13099,1038240,0.012616543381106488
gaussian_0.05,1,10,60.0,z300_gt_z400,z300,z400,39701,1038240,0.03823875019263369
gaussian_0.05,1,10,60.0,z400_gt_z500,z400,z500,27049,1038240,0.026052743103713978
gaussian_0.05,1,10,60.0,z500_gt_z600,z500,z600,63264,1038240,0.06093388811835414
gaussian_0.05,1,10,60.0,z600_gt_z700,z600,z700,6387,1038240,0.006151756819232548
gaussian_0.05,1,10,60.0,z700_gt_z850,z700,z850,1372,1038240,0.0013214670981661274
gaussian_0.05,1,10,60.0,z850_gt_z925,z850,z925,55280,1038240,0.05324395130220373
gaussian_0.05,1,10,60.0,z925_gt_z1000,z925,z1000,270686,1038240,0.2607162120511635
gaussian_0.05,1,11,66.0,z50_gt_z100,z50,z100,448774,1038240,0.4322449529973802
gaussian_0.05,1,11,66.0,z100_gt_z150,z100,z150,498874,1038240,0.4804996917860995
gaussian_0.05,1,11,66.0,z150_gt_z200,z150,z200,95087,1038240,0.09158479734936045
gaussian_0.05,1,11,66.0,z200_gt_z250,z200,z250,17315,1038240,0.01667726151949453
gaussian_0.05,1,11,66.0,z250_gt_z300,z250,z300,9871,1038240,0.009507435660348281
gaussian_0.05,1,11,66.0,z300_gt_z400,z300,z400,34119,1038240,0.0328623439667129
gaussian_0.05,1,11,66.0,z400_gt_z500,z400,z500,19983,1038240,0.01924699491447064
gaussian_0.05,1,11,66.0,z500_gt_z600,z500,z600,53385,1038240,0.051418747110494684
gaussian_0.05,1,11,66.0,z600_gt_z700,z600,z700,3834,1038240,0.0036927877947295425
gaussian_0.05,1,11,66.0,z700_gt_z850,z700,z850,1776,1038240,0.0017105871474803515
gaussian_0.05,1,11,66.0,z850_gt_z925,z850,z925,42837,1038240,0.04125924641701341
gaussian_0.05,1,11,66.0,z925_gt_z1000,z925,z1000,248540,1038240,0.23938588380335954
gaussian_0.05,1,12,72.0,z50_gt_z100,z50,z100,446872,1038240,0.43041300662659887
gaussian_0.05,1,12,72.0,z100_gt_z150,z100,z150,498117,1038240,0.47977057327785483
gaussian_0.05,1,12,72.0,z150_gt_z200,z150,z200,90051,1038240,0.08673428109107721
gaussian_0.05,1,12,72.0,z200_gt_z250,z200,z250,8053,1038240,0.007756395438434273
gaussian_0.05,1,12,72.0,z250_gt_z300,z250,z300,7506,1038240,0.007229542302357836
gaussian_0.05,1,12,72.0,z300_gt_z400,z300,z400,29332,1038240,0.028251656649714903
gaussian_0.05,1,12,72.0,z400_gt_z500,z400,z500,15168,1038240,0.01460933888118354
gaussian_0.05,1,12,72.0,z500_gt_z600,z500,z600,45364,1038240,0.0436931730621051
gaussian_0.05,1,12,72.0,z600_gt_z700,z600,z700,2378,1038240,0.0022904145476961013
gaussian_0.05,1,12,72.0,z700_gt_z850,z700,z850,2097,1038240,0.002019764216366158
gaussian_0.05,1,12,72.0,z850_gt_z925,z850,z925,33397,1038240,0.032166936353829556
gaussian_0.05,1,12,72.0,z925_gt_z1000,z925,z1000,228647,1038240,0.22022557404838958
gaussian_0.05,1,13,78.0,z50_gt_z100,z50,z100,445119,1038240,0.42872457235321315
gaussian_0.05,1,13,78.0,z100_gt_z150,z100,z150,497520,1038240,0.4791955617198336
gaussian_0.05,1,13,78.0,z150_gt_z200,z150,z200,85642,1038240,0.08248767144398213
gaussian_0.05,1,13,78.0,z200_gt_z250,z200,z250,3889,1038240,0.003745762058868855
gaussian_0.05,1,13,78.0,z250_gt_z300,z250,z300,5719,1038240,0.005508360302049623
gaussian_0.05,1,13,78.0,z300_gt_z400,z300,z400,25320,1038240,0.024387424872861767
gaussian_0.05,1,13,78.0,z400_gt_z500,z400,z500,11586,1038240,0.01115926953305594
gaussian_0.05,1,13,78.0,z500_gt_z600,z500,z600,39021,1038240,0.037583795654184
gaussian_0.05,1,13,78.0,z600_gt_z700,z600,z700,1576,1038240,0.0015179534597010325
gaussian_0.05,1,13,78.0,z700_gt_z850,z700,z850,2297,1038240,0.002212397904145477
gaussian_0.05,1,13,78.0,z850_gt_z925,z850,z925,26179,1038240,0.02521478656187394
gaussian_0.05,1,13,78.0,z925_gt_z1000,z925,z1000,210818,1038240,0.2030532439513022
gaussian_0.05,1,14,84.0,z50_gt_z100,z50,z100,443333,1038240,0.4270043535213438
gaussian_0.05,1,14,84.0,z100_gt_z150,z100,z150,496769,1038240,0.47847222222222224
gaussian_0.05,1,14,84.0,z150_gt_z200,z150,z200,81401,1038240,0.07840287409462167
gaussian_0.05,1,14,84.0,z200_gt_z250,z200,z250,1954,1038240,0.0018820311296039451
gaussian_0.05,1,14,84.0,z250_gt_z300,z250,z300,4362,1038240,0.004201340730466944
gaussian_0.05,1,14,84.0,z300_gt_z400,z300,z400,21780,1038240,0.020977808599167824
gaussian_0.05,1,14,84.0,z400_gt_z500,z400,z500,8959,1038240,0.008629026044074587
gaussian_0.05,1,14,84.0,z500_gt_z600,z500,z600,33819,1038240,0.032573393435043924
gaussian_0.05,1,14,84.0,z600_gt_z700,z600,z700,1084,1038240,0.0010440745877639082
gaussian_0.05,1,14,84.0,z700_gt_z850,z700,z850,2406,1038240,0.0023173832639852058
gaussian_0.05,1,14,84.0,z850_gt_z925,z850,z925,20507,1038240,0.019751695176452456
gaussian_0.05,1,14,84.0,z925_gt_z1000,z925,z1000,195081,1038240,0.1878958622283865
gaussian_0.05,1,15,90.0,z50_gt_z100,z50,z100,441839,1038240,0.4255653798736323
gaussian_0.05,1,15,90.0,z100_gt_z150,z100,z150,496010,1038240,0.4777411773770997
gaussian_0.05,1,15,90.0,z150_gt_z200,z150,z200,77558,1038240,0.07470141778394206
gaussian_0.05,1,15,90.0,z200_gt_z250,z200,z250,1019,1038240,0.0009814686392356296
gaussian_0.05,1,15,90.0,z250_gt_z300,z250,z300,3344,1038240,0.003220835259670211
gaussian_0.05,1,15,90.0,z300_gt_z400,z300,z400,18694,1038240,0.018005470796732932
gaussian_0.05,1,15,90.0,z400_gt_z500,z400,z500,7066,1038240,0.006805748189243335
gaussian_0.05,1,15,90.0,z500_gt_z600,z500,z600,29356,1038240,0.028274772692248422
gaussian_0.05,1,15,90.0,z600_gt_z700,z600,z700,742,1038240,0.0007146709816612729
gaussian_0.05,1,15,90.0,z700_gt_z850,z700,z850,2460,1038240,0.002369394359685622
gaussian_0.05,1,15,90.0,z850_gt_z925,z850,z925,16085,1038240,0.015492564339651719
gaussian_0.05,1,15,90.0,z925_gt_z1000,z925,z1000,180809,1038240,0.17414952226845432
gaussian_0.05,1,16,96.0,z50_gt_z100,z50,z100,440722,1038240,0.42448952072738483
gaussian_0.05,1,16,96.0,z100_gt_z150,z100,z150,494927,1038240,0.4766980659577747
gaussian_0.05,1,16,96.0,z150_gt_z200,z150,z200,74049,1038240,0.0713216597318539
gaussian_0.05,1,16,96.0,z200_gt_z250,z200,z250,558,1038240,0.0005374479889042996
gaussian_0.05,1,16,96.0,z250_gt_z300,z250,z300,2575,1038240,0.00248015873015873
gaussian_0.05,1,16,96.0,z300_gt_z400,z300,z400,16112,1038240,0.015518569887501926
gaussian_0.05,1,16,96.0,z400_gt_z500,z400,z500,5621,1038240,0.005413969795037756
gaussian_0.05,1,16,96.0,z500_gt_z600,z500,z600,25633,1038240,0.0246888965942364
gaussian_0.05,1,16,96.0,z600_gt_z700,z600,z700,551,1038240,0.0005307058098320234
gaussian_0.05,1,16,96.0,z700_gt_z850,z700,z850,2442,1038240,0.002352057327785483
gaussian_0.05,1,16,96.0,z850_gt_z925,z850,z925,12856,1038240,0.012382493450454616
gaussian_0.05,1,16,96.0,z925_gt_z1000,z925,z1000,167863,1038240,0.161680343658499
gaussian_0.05,1,17,102.0,z50_gt_z100,z50,z100,439737,1038240,0.42354079981507164
gaussian_0.05,1,17,102.0,z100_gt_z150,z100,z150,493673,1038240,0.47549025273539836
gaussian_0.05,1,17,102.0,z150_gt_z200,z150,z200,70520,1038240,0.06792263831098783
gaussian_0.05,1,17,102.0,z200_gt_z250,z200,z250,297,1038240,0.0002860610263522885
gaussian_0.05,1,17,102.0,z250_gt_z300,z250,z300,2031,1038240,0.001956195099398983
gaussian_0.05,1,17,102.0,z300_gt_z400,z300,z400,13861,1038240,0.013350477731545693
gaussian_0.05,1,17,102.0,z400_gt_z500,z400,z500,4462,1038240,0.004297657574356604
gaussian_0.05,1,17,102.0,z500_gt_z600,z500,z600,22407,1038240,0.021581715210355987
gaussian_0.05,1,17,102.0,z600_gt_z700,z600,z700,435,1038240,0.0004189782709200185
gaussian_0.05,1,17,102.0,z700_gt_z850,z700,z850,2392,1038240,0.0023038989058406533
gaussian_0.05,1,17,102.0,z850_gt_z925,z850,z925,10353,1038240,0.00997168284789644
gaussian_0.05,1,17,102.0,z925_gt_z1000,z925,z1000,155898,1038240,0.15015603328710125
gaussian_0.05,1,18,108.0,z50_gt_z100,z50,z100,439128,1038240,0.42295423023578366
gaussian_0.05,1,18,108.0,z100_gt_z150,z100,z150,492112,1038240,0.47398674680228076
gaussian_0.05,1,18,108.0,z150_gt_z200,z150,z200,66842,1038240,0.06438010479272616
gaussian_0.05,1,18,108.0,z200_gt_z250,z200,z250,182,1038240,0.00017529665587918015
gaussian_0.05,1,18,108.0,z250_gt_z300,z250,z300,1578,1038240,0.0015198797965788257
gaussian_0.05,1,18,108.0,z300_gt_z400,z300,z400,11956,1038240,0.011515641855447682
gaussian_0.05,1,18,108.0,z400_gt_z500,z400,z500,3630,1038240,0.003496301433194637
gaussian_0.05,1,18,108.0,z500_gt_z600,z500,z600,19611,1038240,0.01888869625520111
gaussian_0.05,1,18,108.0,z600_gt_z700,z600,z700,365,1038240,0.0003515564801972569
gaussian_0.05,1,18,108.0,z700_gt_z850,z700,z850,2305,1038240,0.0022201032516566497
gaussian_0.05,1,18,108.0,z850_gt_z925,z850,z925,8489,1038240,0.008176336877793188
gaussian_0.05,1,18,108.0,z925_gt_z1000,z925,z1000,144950,1038240,0.13961126521806133
gaussian_0.05,1,19,114.0,z50_gt_z100,z50,z100,438887,1038240,0.42272210664200954
gaussian_0.05,1,19,114.0,z100_gt_z150,z100,z150,490385,1038240,0.47232335490830635
gaussian_0.05,1,19,114.0,z150_gt_z200,z150,z200,63266,1038240,0.06093581445523193
gaussian_0.05,1,19,114.0,z200_gt_z250,z200,z250,118,1038240,0.00011365387578979812
gaussian_0.05,1,19,114.0,z250_gt_z300,z250,z300,1227,1038240,0.0011818076745261212
gaussian_0.05,1,19,114.0,z300_gt_z400,z300,z400,10345,1038240,0.009963977500385267
gaussian_0.05,1,19,114.0,z400_gt_z500,z400,z500,2978,1038240,0.0028683156110340577
gaussian_0.05,1,19,114.0,z500_gt_z600,z500,z600,17220,1038240,0.016585760517799353
gaussian_0.05,1,19,114.0,z600_gt_z700,z600,z700,298,1038240,0.00028702419479118506
gaussian_0.05,1,19,114.0,z700_gt_z850,z700,z850,2224,1038240,0.0021420866081060257
gaussian_0.05,1,19,114.0,z850_gt_z925,z850,z925,6954,1038240,0.006697873324086916
gaussian_0.05,1,19,114.0,z925_gt_z1000,z925,z1000,134795,1038240,0.12983028972106642
gaussian_0.05,1,20,120.0,z50_gt_z100,z50,z100,439078,1038240,0.4229060718138388
gaussian_0.05,1,20,120.0,z100_gt_z150,z100,z150,488456,1038240,0.4704654029896748
gaussian_0.05,1,20,120.0,z150_gt_z200,z150,z200,59614,1038240,0.05741832331638157
gaussian_0.05,1,20,120.0,z200_gt_z250,z200,z250,76,1038240,7.320080135614116e-05
gaussian_0.05,1,20,120.0,z250_gt_z300,z250,z300,988,1038240,0.0009516104176298351
gaussian_0.05,1,20,120.0,z300_gt_z400,z300,z400,8922,1038240,0.008593388811835414
gaussian_0.05,1,20,120.0,z400_gt_z500,z400,z500,2507,1038240,0.002414663276313762
gaussian_0.05,1,20,120.0,z500_gt_z600,z500,z600,15152,1038240,0.014593928186161197
gaussian_0.05,1,20,120.0,z600_gt_z700,z600,z700,262,1038240,0.00025235013099090766
gaussian_0.05,1,20,120.0,z700_gt_z850,z700,z850,2130,1038240,0.002051548774849746
gaussian_0.05,1,20,120.0,z850_gt_z925,z850,z925,5782,1038240,0.005569039913700108
gaussian_0.05,1,20,120.0,z925_gt_z1000,z925,z1000,125498,1038240,0.12087571274464479
gaussian_0.05,2,0,0.0,z50_gt_z100,z50,z100,0,1038240,0.0
gaussian_0.05,2,0,0.0,z100_gt_z150,z100,z150,0,1038240,0.0
gaussian_0.05,2,0,0.0,z150_gt_z200,z150,z200,0,1038240,0.0
gaussian_0.05,2,0,0.0,z200_gt_z250,z200,z250,0,1038240,0.0
gaussian_0.05,2,0,0.0,z250_gt_z300,z250,z300,0,1038240,0.0
gaussian_0.05,2,0,0.0,z300_gt_z400,z300,z400,0,1038240,0.0
gaussian_0.05,2,0,0.0,z400_gt_z500,z400,z500,0,1038240,0.0
gaussian_0.05,2,0,0.0,z500_gt_z600,z500,z600,0,1038240,0.0
gaussian_0.05,2,0,0.0,z600_gt_z700,z600,z700,0,1038240,0.0
gaussian_0.05,2,0,0.0,z700_gt_z850,z700,z850,0,1038240,0.0
gaussian_0.05,2,0,0.0,z850_gt_z925,z850,z925,0,1038240,0.0
gaussian_0.05,2,0,0.0,z925_gt_z1000,z925,z1000,0,1038240,0.0
gaussian_0.05,2,1,6.0,z50_gt_z100,z50,z100,457933,1038240,0.4410666127292341
gaussian_0.05,2,1,6.0,z100_gt_z150,z100,z150,537478,1038240,0.5176818462012637
gaussian_0.05,2,1,6.0,z150_gt_z200,z150,z200,220837,1038240,0.2127032285406072
gaussian_0.05,2,1,6.0,z200_gt_z250,z200,z250,498708,1038240,0.4803398058252427
gaussian_0.05,2,1,6.0,z250_gt_z300,z250,z300,492399,1038240,0.4742631761442441
gaussian_0.05,2,1,6.0,z300_gt_z400,z300,z400,177548,1038240,0.1710086299892125
gaussian_0.05,2,1,6.0,z400_gt_z500,z400,z500,312632,1038240,0.30111727538912003
gaussian_0.05,2,1,6.0,z500_gt_z600,z500,z600,367223,1038240,0.35369760363692404
gaussian_0.05,2,1,6.0,z600_gt_z700,z600,z700,208654,1038240,0.20096894744952998
gaussian_0.05,2,1,6.0,z700_gt_z850,z700,z850,536473,1038240,0.5167138619201725
gaussian_0.05,2,1,6.0,z850_gt_z925,z850,z925,365042,1038240,0.35159693327169056
gaussian_0.05,2,1,6.0,z925_gt_z1000,z925,z1000,553,1038240,0.0005326321467098166
gaussian_0.05,2,2,12.0,z50_gt_z100,z50,z100,463086,1038240,0.4460298196948682
gaussian_0.05,2,2,12.0,z100_gt_z150,z100,z150,529878,1038240,0.5103617660656495
gaussian_0.05,2,2,12.0,z150_gt_z200,z150,z200,191082,1038240,0.18404415164123902
gaussian_0.05,2,2,12.0,z200_gt_z250,z200,z250,532604,1038240,0.5129873632300816
gaussian_0.05,2,2,12.0,z250_gt_z300,z250,z300,150816,1038240,0.14526121128062874
gaussian_0.05,2,2,12.0,z300_gt_z400,z300,z400,151754,1038240,0.14616466327631375
gaussian_0.05,2,2,12.0,z400_gt_z500,z400,z500,296430,1038240,0.2855120203421174
gaussian_0.05,2,2,12.0,z500_gt_z600,z500,z600,339552,1038240,0.32704576976421634
gaussian_0.05,2,2,12.0,z600_gt_z700,z600,z700,251126,1038240,0.24187663738634613
gaussian_0.05,2,2,12.0,z700_gt_z850,z700,z850,383406,1038240,0.3692845584835876
gaussian_0.05,2,2,12.0,z850_gt_z925,z850,z925,334859,1038240,0.32252562028047466
gaussian_0.05,2,2,12.0,z925_gt_z1000,z925,z1000,143042,1038240,0.13777353983664664
gaussian_0.05,2,3,18.0,z50_gt_z100,z50,z100,462758,1038240,0.44571390044691017
gaussian_0.05,2,3,18.0,z100_gt_z150,z100,z150,522040,1038240,0.5028124518415781
gaussian_0.05,2,3,18.0,z150_gt_z200,z150,z200,169404,1038240,0.16316458622283864
gaussian_0.05,2,3,18.0,z200_gt_z250,z200,z250,542863,1038240,0.5228685082447219
gaussian_0.05,2,3,18.0,z250_gt_z300,z250,z300,98440,1038240,0.09481430112498074
gaussian_0.05,2,3,18.0,z300_gt_z400,z300,z400,127957,1038240,0.1232441439358915
gaussian_0.05,2,3,18.0,z400_gt_z500,z400,z500,241807,1038240,0.23290087070426876
gaussian_0.05,2,3,18.0,z500_gt_z600,z500,z600,285208,1038240,0.27470334412081987
gaussian_0.05,2,3,18.0,z600_gt_z700,z600,z700,203494,1038240,0.19599899830482354
gaussian_0.05,2,3,18.0,z700_gt_z850,z700,z850,143678,1038240,0.13838611496378486
gaussian_0.05,2,3,18.0,z850_gt_z925,z850,z925,294004,1038240,0.2831753737093543
gaussian_0.05,2,3,18.0,z925_gt_z1000,z925,z1000,315183,1038240,0.3035743180767453
gaussian_0.05,2,4,24.0,z50_gt_z100,z50,z100,461348,1038240,0.44435583294806597
gaussian_0.05,2,4,24.0,z100_gt_z150,z100,z150,515201,1038240,0.49622534288796427
gaussian_0.05,2,4,24.0,z150_gt_z200,z150,z200,156098,1038240,0.15034866697488056
gaussian_0.05,2,4,24.0,z200_gt_z250,z200,z250,518099,1038240,0.49901660502388656
gaussian_0.05,2,4,24.0,z250_gt_z300,z250,z300,71734,1038240,0.0690919247958083
gaussian_0.05,2,4,24.0,z300_gt_z400,z300,z400,107615,1038240,0.10365137155185698
gaussian_0.05,2,4,24.0,z400_gt_z500,z400,z500,182839,1038240,0.1761047541994144
gaussian_0.05,2,4,24.0,z500_gt_z600,z500,z600,233810,1038240,0.2251984126984127
gaussian_0.05,2,4,24.0,z600_gt_z700,z600,z700,142431,1038240,0.1371850439204808
gaussian_0.05,2,4,24.0,z700_gt_z850,z700,z850,10444,1038240,0.010059331175836031
gaussian_0.05,2,4,24.0,z850_gt_z925,z850,z925,244874,1038240,0.23585490830636463
gaussian_0.05,2,4,24.0,z925_gt_z1000,z925,z1000,382986,1038240,0.36888002773925105
gaussian_0.05,2,5,30.0,z50_gt_z100,z50,z100,459729,1038240,0.4427964632454924
gaussian_0.05,2,5,30.0,z100_gt_z150,z100,z150,509799,1038240,0.4910223069810448
gaussian_0.05,2,5,30.0,z150_gt_z200,z150,z200,145573,1038240,0.14021131915549392
gaussian_0.05,2,5,30.0,z200_gt_z250,z200,z250,450797,1038240,0.43419344274926797
gaussian_0.05,2,5,30.0,z250_gt_z300,z250,z300,52758,1038240,0.05081484049930652
gaussian_0.05,2,5,30.0,z300_gt_z400,z300,z400,90289,1038240,0.0869635151795346
gaussian_0.05,2,5,30.0,z400_gt_z500,z400,z500,133626,1038240,0.1287043458159963
gaussian_0.05,2,5,30.0,z500_gt_z600,z500,z600,187385,1038240,0.1804833179226383
gaussian_0.05,2,5,30.0,z600_gt_z700,z600,z700,92525,1038240,0.08911715980890739
gaussian_0.05,2,5,30.0,z700_gt_z850,z700,z850,89,1038240,8.57219910617969e-05
gaussian_0.05,2,5,30.0,z850_gt_z925,z850,z925,196033,1038240,0.18881279858221606
gaussian_0.05,2,5,30.0,z925_gt_z1000,z925,z1000,392656,1038240,0.3781938665433811
gaussian_0.05,2,6,36.0,z50_gt_z100,z50,z100,457811,1038240,0.4409491061796887
gaussian_0.05,2,6,36.0,z100_gt_z150,z100,z150,506147,1038240,0.48750481584219446
gaussian_0.05,2,6,36.0,z150_gt_z200,z150,z200,135076,1038240,0.13010094005239636
gaussian_0.05,2,6,36.0,z200_gt_z250,z200,z250,350343,1038240,0.3374393203883495
gaussian_0.05,2,6,36.0,z250_gt_z300,z250,z300,39481,1038240,0.038026853136076434
gaussian_0.05,2,6,36.0,z300_gt_z400,z300,z400,75955,1038240,0.07315745877639082
gaussian_0.05,2,6,36.0,z400_gt_z500,z400,z500,96645,1038240,0.09308541377716135
gaussian_0.05,2,6,36.0,z500_gt_z600,z500,z600,148172,1038240,0.14271459392818617
gaussian_0.05,2,6,36.0,z600_gt_z700,z600,z700,56547,1038240,0.054464285714285715
gaussian_0.05,2,6,36.0,z700_gt_z850,z700,z850,17,1038240,1.6373863461242103e-05
gaussian_0.05,2,6,36.0,z850_gt_z925,z850,z925,153695,1038240,0.14803417321621204
gaussian_0.05,2,6,36.0,z925_gt_z1000,z925,z1000,375904,1038240,0.36205886885498534
gaussian_0.05,2,7,42.0,z50_gt_z100,z50,z100,455784,1038240,0.4389967637540453
gaussian_0.05,2,7,42.0,z100_gt_z150,z100,z150,503375,1038240,0.48483491292957315
gaussian_0.05,2,7,42.0,z150_gt_z200,z150,z200,124562,1038240,0.11997418708583757
gaussian_0.05,2,7,42.0,z200_gt_z250,z200,z250,239661,1038240,0.23083391123439667
gaussian_0.05,2,7,42.0,z250_gt_z300,z250,z300,29608,1038240,0.02851749113885036
gaussian_0.05,2,7,42.0,z300_gt_z400,z300,z400,64296,1038240,0.06192787794729542
gaussian_0.05,2,7,42.0,z400_gt_z500,z400,z500,69771,1038240,0.06720122515025427
gaussian_0.05,2,7,42.0,z500_gt_z600,z500,z600,117275,1038240,0.11295557867159808
gaussian_0.05,2,7,42.0,z600_gt_z700,z600,z700,32785,1038240,0.03157747726922484
gaussian_0.05,2,7,42.0,z700_gt_z850,z700,z850,100,1038240,9.631684388965942e-05
gaussian_0.05,2,7,42.0,z850_gt_z925,z850,z925,119254,1038240,0.11486168901217444
gaussian_0.05,2,7,42.0,z925_gt_z1000,z925,z1000,350069,1038240,0.3371754122360918
gaussian_0.05,2,8,48.0,z50_gt_z100,z50,z100,453770,1038240,0.43705694251810756
gaussian_0.05,2,8,48.0,z100_gt_z150,z100,z150,501283,1038240,0.48281996455540144
gaussian_0.05,2,8,48.0,z150_gt_z200,z150,z200,115322,1038240,0.11107451071043305
gaussian_0.05,2,8,48.0,z200_gt_z250,z200,z250,143629,1038240,0.13833891971027892
gaussian_0.05,2,8,48.0,z250_gt_z300,z250,z300,22224,1038240,0.02140545538603791
gaussian_0.05,2,8,48.0,z300_gt_z400,z300,z400,54558,1038240,0.05254854368932039
gaussian_0.05,2,8,48.0,z400_gt_z500,z400,z500,50491,1038240,0.04863133764832794
gaussian_0.05,2,8,48.0,z500_gt_z600,z500,z600,93841,1038240,0.0903846894744953
gaussian_0.05,2,8,48.0,z600_gt_z700,z600,z700,18730,1038240,0.01804014486053321
gaussian_0.05,2,8,48.0,z700_gt_z850,z700,z850,389,1038240,0.00037467252273077516
gaussian_0.05,2,8,48.0,z850_gt_z925,z850,z925,92498,1038240,0.08909115426105717
